Date,Time,Software,Status,Feature,User Machine,Licenses
2023-05-22,15:58:34,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,15:58:34,ABAQUSLM,QUEUED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,15:58:34,ABAQUSLM,QUEUED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,16:11:29,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,16:11:29,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,16:14:04,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,16:14:04,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,16:26:59,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,16:26:59,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,16:29:34,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,16:29:34,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,16:42:29,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,16:42:29,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,16:45:04,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,16:45:04,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,16:57:59,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,16:57:59,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,17:00:34,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,17:00:34,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,17:11:02,ABAQUSLM,DENIED,abaqus,rnikhil@cn7.hpc.igcar.in ,5
2023-05-22,17:11:02,ABAQUSLM,DENIED,standard,rnikhil@cn7.hpc.igcar.in ,5
2023-05-22,17:11:02,ABAQUSLM,QUEUED,abaqus,rnikhil@cn7.hpc.igcar.in ,5
2023-05-22,17:11:02,ABAQUSLM,QUEUED,standard,rnikhil@cn7.hpc.igcar.in ,5
2023-05-22,17:13:29,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,17:13:29,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,17:16:04,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,17:16:04,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,17:28:59,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,17:28:59,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,17:31:34,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,17:31:34,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,17:44:29,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,17:44:29,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,17:47:04,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,17:47:04,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,17:59:59,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,17:59:59,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,18:02:34,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,18:02:34,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,18:15:29,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,18:15:29,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,18:17:34,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,18:17:34,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,18:30:59,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,18:30:59,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,18:33:04,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,18:33:04,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,18:46:29,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,18:46:29,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,18:48:34,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,18:48:34,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,19:01:59,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,19:01:59,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,19:04:04,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,19:04:04,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,19:17:29,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,19:17:29,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,19:19:34,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,19:19:34,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,19:32:59,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,19:32:59,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,19:35:04,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,19:35:04,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,19:48:29,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,19:48:29,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,19:50:34,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,19:50:34,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,20:03:59,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,20:03:59,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,20:06:04,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,20:06:04,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,20:19:30,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,20:19:30,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,20:21:34,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,20:21:34,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,20:35:00,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,20:35:00,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,20:37:04,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,20:37:04,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,20:50:30,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,20:50:30,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,20:52:34,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,20:52:34,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,21:06:00,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,21:06:00,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,21:08:04,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,21:08:04,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,21:21:30,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,21:21:30,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,21:23:34,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,21:23:34,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,21:37:00,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,21:37:00,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,21:39:04,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,21:39:04,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,21:52:30,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,21:52:30,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,21:54:34,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,21:54:34,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,22:08:00,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,22:08:00,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,22:10:04,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,22:10:04,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,22:23:30,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,22:23:30,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,22:25:34,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,22:25:34,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,22:39:00,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,22:39:00,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,22:41:04,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,22:41:04,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,22:54:30,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,22:54:30,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,22:56:34,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,22:56:34,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,23:10:00,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,23:10:00,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,23:12:04,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,23:12:04,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,23:25:30,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,23:25:30,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,23:27:34,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,23:27:34,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,23:41:00,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,23:41:00,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,23:43:04,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,23:43:04,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-22,23:56:30,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-22,23:56:30,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-22,23:58:34,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-22,23:58:34,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,10:00:31,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,10:00:31,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,10:02:35,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,10:02:35,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,10:16:01,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,10:16:01,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,10:18:05,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,10:18:05,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,10:31:31,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,10:31:31,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,10:33:35,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,10:33:35,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,10:47:01,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,10:47:01,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,10:49:05,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,10:49:05,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,11:02:31,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,11:02:31,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,11:04:35,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,11:04:35,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,11:18:01,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,11:18:01,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,11:20:05,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,11:20:05,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,11:33:31,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,11:33:31,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,11:35:35,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,11:35:35,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,11:49:01,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,11:49:01,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,11:51:05,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,11:51:05,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,12:04:31,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,12:04:31,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,12:06:35,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,12:06:35,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,12:20:01,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,12:20:01,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,12:22:05,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,12:22:05,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,12:35:31,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,12:35:31,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,12:37:35,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,12:37:35,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,12:51:01,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,12:51:01,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,12:53:05,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,12:53:05,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,13:06:31,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,13:06:31,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,13:08:35,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,13:08:35,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,13:22:01,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,13:22:01,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,13:24:05,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,13:24:05,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,13:37:31,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,13:37:31,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,13:39:35,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,13:39:35,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,13:53:01,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,13:53:01,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,13:55:05,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,13:55:05,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,14:08:31,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,14:08:31,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,14:10:35,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,14:10:35,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,14:24:01,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,14:24:01,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,14:26:06,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,14:26:06,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,14:39:31,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,14:39:31,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,14:41:36,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,14:41:36,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,14:55:01,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,14:55:01,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,14:57:06,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,14:57:06,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,15:10:31,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,15:10:31,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,15:12:36,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,15:12:36,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,15:26:01,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,15:26:01,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,15:28:06,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,15:28:06,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,15:41:31,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,15:41:31,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,15:43:36,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,15:43:36,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,15:57:01,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,15:57:01,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,15:59:06,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,15:59:06,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,16:12:31,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,16:12:31,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,16:14:36,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,16:14:36,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,16:28:01,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,16:28:01,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,16:30:06,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,16:30:06,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,16:43:31,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,16:43:31,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,16:45:36,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,16:45:36,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,16:59:01,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,16:59:01,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,17:01:06,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,17:01:06,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,17:14:31,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,17:14:31,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,17:16:36,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,17:16:36,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,17:30:01,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,17:30:01,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,17:32:06,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,17:32:06,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,17:45:31,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,17:45:31,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,17:47:36,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,17:47:36,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,18:01:01,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,18:01:01,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,18:03:06,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,18:03:06,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,18:16:31,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,18:16:31,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,18:18:36,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,18:18:36,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,18:32:01,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,18:32:01,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,18:34:06,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,18:34:06,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,18:47:31,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,18:47:31,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,18:49:36,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,18:49:36,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,19:02:31,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,19:02:31,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,19:05:06,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,19:05:06,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
2023-05-23,19:18:01,ABAQUSLM,DENIED,abaqus,kulbir@node351.igcar.gov.in ,30
2023-05-23,19:18:01,ABAQUSLM,DENIED,standard,kulbir@node351.igcar.gov.in ,30
2023-05-23,19:20:36,ABAQUSLM,DENIED,abaqus,prince@node354.igcar.gov.in ,5
2023-05-23,19:20:36,ABAQUSLM,DENIED,standard,prince@node354.igcar.gov.in ,5
