Date,Time,Software,Feature,User Machine,Licenses
2023-05-18,17:52:16,cae,kathirvelan@GWS-10,Unknown,licenses
2023-05-18,17:52:16,abaqus,kathirvelan@GWS-10,Unknown,licenses
2023-05-18,18:49:04,cae,prince@GWS-9,Unknown,licenses
2023-05-18,18:49:04,abaqus,prince@GWS-9,Unknown,licenses
2023-05-18,10:52:29,cae,kathirvelan@GWS-10,Unknown,licenses
2023-05-18,10:52:29,abaqus,kathirvelan@GWS-10,Unknown,licenses
2023-05-18,10:52:39,abaqus,kathirvelan@GWS-10,Unknown,licenses
2023-05-18,10:52:39,cae,kathirvelan@GWS-10,Unknown,licenses
2023-05-18,11:17:27,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-4,342"
2023-05-18,11:17:27,standard,kulbir@node348.igcar.gov.in,Unknown,"-4,342"
2023-05-18,11:17:28,abaqus,kulbir@node348.igcar.gov.in,Unknown,licenses
2023-05-18,11:17:28,standard,kulbir@node348.igcar.gov.in,Unknown,licenses
2023-05-18,11:32:58,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-18,11:32:58,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-18,11:48:28,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-18,11:48:28,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-18,12:03:58,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-18,12:03:58,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-18,12:19:28,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-18,12:19:28,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-18,12:34:58,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-18,12:34:58,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,12:50:28,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,12:50:28,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,13:02:31,cae,kathirvelan@GWS-10,Unknown,licenses
2023-05-19,13:02:31,abaqus,kathirvelan@GWS-10,Unknown,licenses
2023-05-19,13:05:58,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,13:05:58,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,13:21:28,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,13:21:28,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,13:36:58,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,13:36:58,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,13:52:28,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,13:52:28,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,14:07:58,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,14:07:58,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,14:23:28,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,14:23:28,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,14:38:58,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,14:38:58,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,14:54:28,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,14:54:28,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,15:09:58,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,15:09:58,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,15:25:28,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,15:25:28,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,15:40:58,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,15:40:58,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,15:50:17,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,15:50:17,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,15:50:17,abaqus,kulbir@node351.igcar.gov.in,Unknown,licenses
2023-05-19,15:50:17,standard,kulbir@node351.igcar.gov.in,Unknown,licenses
2023-05-19,15:51:02,abaqus,kulbir@node351.igcar.gov.in,Unknown,licenses
2023-05-19,15:51:02,standard,kulbir@node351.igcar.gov.in,Unknown,licenses
2023-05-19,15:55:57,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,15:55:57,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,15:55:57,abaqus,kulbir@node351.igcar.gov.in,Unknown,licenses
2023-05-19,15:55:57,standard,kulbir@node351.igcar.gov.in,Unknown,licenses
2023-05-19,15:56:28,abaqus,kulbir@node351.igcar.gov.in,Unknown,licenses
2023-05-19,15:56:28,standard,kulbir@node351.igcar.gov.in,Unknown,licenses
2023-05-19,15:56:28,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,15:56:28,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,16:10:50,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,16:10:50,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,16:10:51,abaqus,kulbir@node351.igcar.gov.in,Unknown,licenses
2023-05-19,16:10:51,standard,kulbir@node351.igcar.gov.in,Unknown,licenses
2023-05-19,16:11:58,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,16:11:58,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,16:26:21,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,16:26:21,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,16:27:28,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,16:27:28,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,16:32:21,cae,prince@GWS-9,Unknown,licenses
2023-05-19,16:32:21,abaqus,prince@GWS-9,Unknown,licenses
2023-05-19,16:41:51,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,16:41:51,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,16:42:58,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,16:42:58,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,16:57:21,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,16:57:21,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,16:58:28,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,16:58:28,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,17:12:51,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,17:12:51,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,17:13:58,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,17:13:58,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,17:28:21,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,17:28:21,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,17:29:28,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,17:29:28,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,17:43:51,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,17:43:51,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,17:44:58,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,17:44:58,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,17:59:21,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,17:59:21,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,18:00:28,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,18:00:28,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,18:14:52,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,18:14:52,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,18:15:58,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,18:15:58,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,18:30:22,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,18:30:22,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,18:31:29,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,18:31:29,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,18:45:52,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,18:45:52,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,18:46:59,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,18:46:59,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,19:01:22,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,19:01:22,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,19:02:29,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,19:02:29,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,19:16:52,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,19:16:52,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,19:17:59,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,19:17:59,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,19:32:22,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,19:32:22,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,19:33:29,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,19:33:29,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,19:47:52,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,19:47:52,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,19:48:59,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,19:48:59,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,20:03:22,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,20:03:22,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,20:04:29,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,20:04:29,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,20:18:52,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,20:18:52,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,20:19:59,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,20:19:59,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,20:33:52,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,20:33:52,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,20:35:29,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,20:35:29,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,20:49:22,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,20:49:22,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,20:50:29,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,20:50:29,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,21:04:52,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,21:04:52,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,21:05:59,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,21:05:59,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,21:20:22,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,21:20:22,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,21:21:29,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,21:21:29,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,21:35:52,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,21:35:52,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,21:36:59,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,21:36:59,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,21:51:22,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,21:51:22,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,21:52:29,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,21:52:29,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,22:06:52,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,22:06:52,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,22:07:59,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,22:07:59,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,22:22:22,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,22:22:22,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,22:23:29,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,22:23:29,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,22:37:52,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,22:37:52,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,22:38:59,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,22:38:59,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,22:53:22,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,22:53:22,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,22:54:29,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,22:54:29,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,23:08:52,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,23:08:52,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,23:09:59,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,23:09:59,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,23:24:22,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,23:24:22,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,23:25:29,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,23:25:29,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,23:39:52,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,23:39:52,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,23:40:59,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,23:40:59,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,23:55:22,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,23:55:22,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,23:56:29,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,23:56:29,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332:104"
2023-05-19,10:01:00,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,10:01:00,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,10:14:53,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,10:14:53,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,10:16:30,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,10:16:30,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,10:30:23,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,10:30:23,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,10:32:00,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,10:32:00,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,10:45:53,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,10:45:53,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,10:47:30,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,10:47:30,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,11:01:23,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,11:01:23,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,11:03:00,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,11:03:00,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,11:16:53,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,11:16:53,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,11:18:00,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,11:18:00,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,11:32:23,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,11:32:23,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,11:33:30,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,11:33:30,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,11:47:53,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,11:47:53,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,11:49:00,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,11:49:00,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,12:03:23,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,12:03:23,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,12:04:30,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,12:04:30,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,12:18:53,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,12:18:53,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,12:20:00,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,12:20:00,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,12:34:23,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,12:34:23,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-19,12:35:30,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-19,12:35:30,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,12:49:53,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,12:49:53,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,12:51:00,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,12:51:00,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,13:05:23,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,13:05:23,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,13:06:30,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,13:06:30,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,13:20:53,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,13:20:53,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,13:22:00,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,13:22:00,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,13:36:23,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,13:36:23,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,13:37:30,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,13:37:30,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,13:51:53,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,13:51:53,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,13:53:00,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,13:53:00,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,14:07:23,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,14:07:23,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,14:08:30,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,14:08:30,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,14:22:53,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,14:22:53,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,14:24:00,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,14:24:00,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,14:38:23,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,14:38:23,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,14:39:30,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,14:39:30,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,14:53:53,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,14:53:53,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,14:55:00,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,14:55:00,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,15:09:23,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,15:09:23,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,15:10:30,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,15:10:30,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,15:24:53,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,15:24:53,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,15:26:00,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,15:26:00,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,15:40:23,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,15:40:23,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,15:41:30,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,15:41:30,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,15:55:53,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,15:55:53,standard,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
2023-05-20,15:57:00,abaqus,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,15:57:00,standard,kulbir@node348.igcar.gov.in,Unknown,"-24,332"
2023-05-20,16:11:24,abaqus,kulbir@node351.igcar.gov.in,Unknown,"-24,332"
