0,TIME,SOFTWARE,STATUS,FEATURE,USER_MACHINE,LICENSES
1231,10:43:49,(ABAQUSLM),1683782029/1/6.19-1/8/sta_par/103428/prince/unknown/GWS-9,,,
1232,10:43:49,(ABAQUSLM),IN:,standard,prince@GWS-9,(8
1233,10:43:49,(ABAQUSLM),IN:,abaqus,prince@GWS-9,(8
1234,10:43:49,(ABAQUSLM),IN:,parallel,prince@GWS-9,(4
1235,10:45:54,(ABAQUSLM),OUT:,abaqus,prince@GWS-9,(8
1236,10:45:54,(ABAQUSLM),OUT:,standard,prince@GWS-9,(8
1237,10:45:54,(ABAQUSLM),OUT:,parallel,prince@GWS-9,(4
1238,10:45:54,(ABAQUSLM),1683782153/0/6.19-1/0/64/42,46/8/sta_par/94320/prince/unknown/GWS-9,,
1239,10:50:46,(ABAQUSLM),1683782446/1/6.19-1/8/sta_par/94320/prince/unknown/GWS-9,,,
1240,10:50:46,(ABAQUSLM),IN:,standard,prince@GWS-9,(8
1241,10:50:46,(ABAQUSLM),IN:,abaqus,prince@GWS-9,(8
1242,10:50:46,(ABAQUSLM),IN:,parallel,prince@GWS-9,(4
1243,10:51:06,(ABAQUSLM),OUT:,abaqus,prince@GWS-9,(8
1244,10:51:06,(ABAQUSLM),OUT:,standard,prince@GWS-9,(8
1245,10:51:06,(ABAQUSLM),OUT:,parallel,prince@GWS-9,(4
1246,10:51:06,(ABAQUSLM),1683782466/0/6.19-1/0/64/42,46/8/sta_par/107836/prince/unknown/GWS-9,,
1247,10:51:48,(ABAQUSLM),1683782508/1/6.19-1/8/sta_par/107836/prince/unknown/GWS-9,,,
1248,10:51:48,(ABAQUSLM),IN:,standard,prince@GWS-9,(8
1249,10:51:48,(ABAQUSLM),IN:,abaqus,prince@GWS-9,(8
1250,10:51:48,(ABAQUSLM),IN:,parallel,prince@GWS-9,(4
1251,10:52:26,(ABAQUSLM),OUT:,abaqus,prince@GWS-9,(8
1252,10:52:26,(ABAQUSLM),OUT:,standard,prince@GWS-9,(8
1253,10:52:27,(ABAQUSLM),OUT:,parallel,prince@GWS-9,(4
1254,10:52:27,(ABAQUSLM),1683782546/0/6.19-1/0/64/42,46/8/sta_par/111724/prince/unknown/GWS-9,,
1255,11:00:15,(ABAQUSLM),1683783015/1/6.19-1/8/sta_par/111724/prince/unknown/GWS-9,,,
1256,11:00:15,(ABAQUSLM),IN:,standard,prince@GWS-9,(8
1257,11:00:15,(ABAQUSLM),IN:,abaqus,prince@GWS-9,(8
1258,11:00:15,(ABAQUSLM),IN:,parallel,prince@GWS-9,(4
1259,11:01:05,(ABAQUSLM),OUT:,abaqus,prince@GWS-9,(8
1260,11:01:05,(ABAQUSLM),OUT:,standard,prince@GWS-9,(8
1261,11:01:06,(ABAQUSLM),OUT:,parallel,prince@GWS-9,(4
1262,11:01:06,(ABAQUSLM),1683783065/0/6.19-1/0/64/42,46/8/sta_par/101980/prince/unknown/GWS-9,,
1263,11:01:12,(ABAQUSLM),1683783071/1/6.19-1/8/sta_par/101980/prince/unknown/GWS-9,,,
1264,11:01:12,(ABAQUSLM),IN:,standard,prince@GWS-9,(8
1265,11:01:12,(ABAQUSLM),IN:,abaqus,prince@GWS-9,(8
1266,11:01:12,(ABAQUSLM),IN:,parallel,prince@GWS-9,(4
1267,11:02:45,(ABAQUSLM),OUT:,abaqus,prince@GWS-9,(8
1268,11:02:45,(ABAQUSLM),OUT:,standard,prince@GWS-9,(8
1269,11:02:46,(ABAQUSLM),OUT:,parallel,prince@GWS-9,(4
1270,11:02:46,(ABAQUSLM),1683783165/0/6.19-1/0/64/42,46/8/sta_par/110140/prince/unknown/GWS-9,,
1271,11:05:42,(ABAQUSLM),TIMESTAMP,5/11/2023,,
1272,11:08:00,(ABAQUSLM),1683783479/1/6.19-1/8/sta_par/110140/prince/unknown/GWS-9,,,
1273,11:08:00,(ABAQUSLM),IN:,standard,prince@GWS-9,(8
1274,11:08:00,(ABAQUSLM),IN:,abaqus,prince@GWS-9,(8
1275,11:08:00,(ABAQUSLM),IN:,parallel,prince@GWS-9,(4
1276,11:08:18,(ABAQUSLM),OUT:,abaqus,prince@GWS-9,(8
1277,11:08:18,(ABAQUSLM),OUT:,standard,prince@GWS-9,(8
1278,11:08:18,(ABAQUSLM),OUT:,parallel,prince@GWS-9,(4
1279,11:08:18,(ABAQUSLM),1683783497/0/6.19-1/0/64/42,46/8/sta_par/14812/prince/unknown/GWS-9,,
1280,11:16:54,(ABAQUSLM),1683784014/1/6.19-1/8/sta_par/14812/prince/unknown/GWS-9,,,
1281,11:16:54,(ABAQUSLM),IN:,standard,prince@GWS-9,(8
1282,11:16:54,(ABAQUSLM),IN:,abaqus,prince@GWS-9,(8
1283,11:16:54,(ABAQUSLM),IN:,parallel,prince@GWS-9,(4
1284,12:13:40,(ABAQUSLM),1683787419/1/6.19-1/4/cae/103556/prince/unknown/GWS-9,,,
1285,12:13:40,(ABAQUSLM),IN:,cae,prince@GWS-9,(4
1286,12:13:40,(ABAQUSLM),IN:,abaqus,prince@GWS-9,(4
1287,12:48:40,(ABAQUSLM),OUT:,abaqus,prince@GWS-9,(4
1288,12:48:40,(ABAQUSLM),OUT:,cae,prince@GWS-9,(4
1289,12:48:41,(ABAQUSLM),1683789520/0/6.19-1/0/64/4,38/4/cae/103556/prince/unknown/GWS-9,,
1290,12:49:27,(lmgrd),TIMESTAMP,5/11/2023,,
1291,13:48:41,(ABAQUSLM),1683793120/1/6.19-1/4/cae/103556/prince/unknown/GWS-9,,,
1292,13:48:41,(ABAQUSLM),IN:,cae,prince@GWS-9,(4
1293,13:48:41,(ABAQUSLM),IN:,abaqus,prince@GWS-9,(4
1294,14:23:14,(ABAQUSLM),OUT:,abaqus,askmanson@head1.igcar.gov.in,(4
1295,14:23:14,(ABAQUSLM),OUT:,cae,askmanson@head1.igcar.gov.in,(4
1296,14:23:14,(ABAQUSLM),1683798649/0/6.19-1/0/64/4,38/4/cae/15090/askmanson/unknown/head1.igcar.gov.in,,
1297,14:24:44,(ABAQUSLM),OUT:,abaqus,askmanson@head1.igcar.gov.in,(4
1298,14:24:44,(ABAQUSLM),OUT:,cae,askmanson@head1.igcar.gov.in,(4
1299,14:24:44,(ABAQUSLM),1683798738/0/6.19-1/0/64/8,42/4/cae/18562/askmanson/unknown/head1.igcar.gov.in,,
1300,14:39:47,(ABAQUSLM),1683799642/1/6.19-1/4/cae/18562/askmanson/unknown/head1.igcar.gov.in,,,
1301,14:39:47,(ABAQUSLM),IN:,cae,askmanson@head1.igcar.gov.in,(4
1302,14:39:47,(ABAQUSLM),IN:,abaqus,askmanson@head1.igcar.gov.in,(4
1303,14:41:13,(ABAQUSLM),1683799727/1/6.19-1/4/cae/15090/askmanson/unknown/head1.igcar.gov.in,,,
1304,14:41:13,(ABAQUSLM),IN:,cae,askmanson@head1.igcar.gov.in,(4
1305,14:41:13,(ABAQUSLM),IN:,abaqus,askmanson@head1.igcar.gov.in,(4
1306,16:01:43,(ABAQUSLM),OUT:,abaqus,kathirvelan@GWS-9,(4
1307,16:01:43,(ABAQUSLM),OUT:,cae,kathirvelan@GWS-9,(4
1308,16:01:43,(ABAQUSLM),1683801100/0/6.19-1/0/64/4,38/4/cae/94892/kathirvelan/unknown/GWS-9,,
1309,16:33:31,(ABAQUSLM),OUT:,abaqus,kathirvelan@GWS-9,(8
1310,16:33:31,(ABAQUSLM),OUT:,standard,kathirvelan@GWS-9,(8
1311,16:33:31,(ABAQUSLM),OUT:,parallel,kathirvelan@GWS-9,(4
1312,16:33:31,(ABAQUSLM),1683803009/0/6.19-1/0/64/42,46/8/sta_par/72404/kathirvelan/unknown/GWS-9,,
1313,16:34:46,(ABAQUSLM),1683803083/1/6.19-1/4/cae/94892/kathirvelan/unknown/GWS-9,,,
1314,16:34:46,(ABAQUSLM),IN:,cae,kathirvelan@GWS-9,(4
1315,16:34:46,(ABAQUSLM),IN:,abaqus,kathirvelan@GWS-9,(4
1316,17:10:43,(ABAQUSLM),TIMESTAMP,5/11/2023,,
1317,17:45:13,(ABAQUSLM),1683807311/1/6.19-1/8/sta_par/72404/kathirvelan/unknown/GWS-9,,,
1318,17:45:14,(ABAQUSLM),IN:,standard,kathirvelan@GWS-9,(8
1319,17:45:14,(ABAQUSLM),IN:,abaqus,kathirvelan@GWS-9,(8
1320,17:45:14,(ABAQUSLM),IN:,parallel,kathirvelan@GWS-9,(4
1321,18:49:27,(lmgrd),TIMESTAMP,5/11/2023,,
1322,21:06:59,(ABAQUSLM),1683822873/1/6.17-1/34/sta_par/6044/kulbir/unknown/node348.igcar.gov.in,,,
1323,21:06:59,(ABAQUSLM),IN:,standard,kulbir@node348.igcar.gov.in,(34
1324,21:06:59,(ABAQUSLM),IN:,abaqus,kulbir@node348.igcar.gov.in,(34
1325,21:06:59,(ABAQUSLM),IN:,parallel,kulbir@node348.igcar.gov.in,(96
1326,23:15:47,(ABAQUSLM),TIMESTAMP,5/11/2023,,
1327,0:49:27,(lmgrd),TIMESTAMP,5/12/2023,,
1328,5:20:51,(ABAQUSLM),TIMESTAMP,5/12/2023,,
1329,6:49:27,(lmgrd),TIMESTAMP,5/12/2023,,
1330,11:25:51,(ABAQUSLM),TIMESTAMP,5/12/2023,,
1331,12:49:27,(lmgrd),TIMESTAMP,5/12/2023,,
1332,17:30:52,(ABAQUSLM),TIMESTAMP,5/12/2023,,
1333,18:49:27,(lmgrd),TIMESTAMP,5/12/2023,,
1334,23:35:56,(ABAQUSLM),TIMESTAMP,5/12/2023,,
1335,0:49:27,(lmgrd),TIMESTAMP,5/13/2023,,
1336,5:40:56,(ABAQUSLM),TIMESTAMP,5/13/2023,,
1337,6:49:27,(lmgrd),TIMESTAMP,5/13/2023,,
1338,11:45:56,(ABAQUSLM),TIMESTAMP,5/13/2023,,
1339,12:49:27,(lmgrd),TIMESTAMP,5/13/2023,,
1340,17:50:56,(ABAQUSLM),TIMESTAMP,5/13/2023,,
1341,18:49:27,(lmgrd),TIMESTAMP,5/13/2023,,
1342,23:55:57,(ABAQUSLM),TIMESTAMP,5/13/2023,,
1343,0:49:27,(lmgrd),TIMESTAMP,5/14/2023,,
1344,6:01:01,(ABAQUSLM),TIMESTAMP,5/14/2023,,
1345,6:49:27,(lmgrd),TIMESTAMP,5/14/2023,,
1346,12:06:01,(ABAQUSLM),TIMESTAMP,5/14/2023,,
1347,12:49:27,(lmgrd),TIMESTAMP,5/14/2023,,
1348,18:11:01,(ABAQUSLM),TIMESTAMP,5/14/2023,,
1349,18:49:27,(lmgrd),TIMESTAMP,5/14/2023,,
1350,0:16:02,(ABAQUSLM),TIMESTAMP,5/15/2023,,
1351,0:49:27,(lmgrd),TIMESTAMP,5/15/2023,,
1352,6:21:06,(ABAQUSLM),TIMESTAMP,5/15/2023,,
1353,6:49:27,(lmgrd),TIMESTAMP,5/15/2023,,
1354,12:26:06,(ABAQUSLM),TIMESTAMP,5/15/2023,,
1355,12:49:27,(lmgrd),TIMESTAMP,5/15/2023,,
1356,13:12:05,(ABAQUSLM),OUT:,abaqus,askmanson@node348.igcar.gov.in,(3
1357,13:12:05,(ABAQUSLM),OUT:,foundation,askmanson@node348.igcar.gov.in,(3
1358,13:12:05,(ABAQUSLM),1684139979/0/6.19-1/0/64/3,3/3/foundation/27870/askmanson/unknown/node348.igcar.gov.in,,
1359,13:15:05,(ABAQUSLM),1684140159/1/6.19-1/3/foundation/27870/askmanson/unknown/node348.igcar.gov.in,,,
1360,13:15:05,(ABAQUSLM),IN:,foundation,askmanson@node348.igcar.gov.in,(3
1361,13:15:05,(ABAQUSLM),IN:,abaqus,askmanson@node348.igcar.gov.in,(3
1362,13:16:58,(ABAQUSLM),OUT:,abaqus,askmanson@node348.igcar.gov.in,(5
1363,13:16:58,(ABAQUSLM),OUT:,standard,askmanson@node348.igcar.gov.in,(5
1364,13:16:58,(ABAQUSLM),1684140272/0/6.19-1/0/64/5,5/5/standard/29374/askmanson/unknown/node348.igcar.gov.in,,
1365,13:18:18,(ABAQUSLM),1684140352/1/6.19-1/5/standard/29374/askmanson/unknown/node348.igcar.gov.in,,,
1366,13:18:18,(ABAQUSLM),IN:,standard,askmanson@node348.igcar.gov.in,(5
1367,13:18:18,(ABAQUSLM),IN:,abaqus,askmanson@node348.igcar.gov.in,(5
1368,13:28:44,(ABAQUSLM),OUT:,abaqus,askmanson@node348.igcar.gov.in,(25
1369,13:28:44,(ABAQUSLM),OUT:,explicit,askmanson@node348.igcar.gov.in,(25
1370,13:28:44,(ABAQUSLM),OUT:,parallel,askmanson@node348.igcar.gov.in,(48
1371,13:28:44,(ABAQUSLM),1684140978/0/6.19-1/0/64/25,25/25/exp_par/556/askmanson/unknown/node348.igcar.gov.in,,
1372,15:51:07,(ABAQUSLM),OUT:,abaqus,kathirvelan@GWS-9,(4
1373,15:51:07,(ABAQUSLM),OUT:,cae,kathirvelan@GWS-9,(4
1374,15:51:07,(ABAQUSLM),1684146041/0/6.19-1/0/64/4,29/4/cae/72104/kathirvelan/unknown/GWS-9,,
1375,16:00:41,(ABAQUSLM),OUT:,abaqus,kathirvelan@GWS-9,(5
1376,16:00:41,(ABAQUSLM),OUT:,standard,kathirvelan@GWS-9,(5
1377,16:00:41,(ABAQUSLM),1684146616/0/6.19-1/0/64/5,34/5/standard/95100/kathirvelan/unknown/GWS-9,,
1378,16:00:43,(ABAQUSLM),1684146618/1/6.19-1/5/standard/95100/kathirvelan/unknown/GWS-9,,,
1379,16:00:43,(ABAQUSLM),IN:,standard,kathirvelan@GWS-9,(5
1380,16:00:43,(ABAQUSLM),IN:,abaqus,kathirvelan@GWS-9,(5
1381,16:02:24,(ABAQUSLM),OUT:,abaqus,kathirvelan@GWS-9,(8
1382,16:02:24,(ABAQUSLM),OUT:,standard,kathirvelan@GWS-9,(8
1383,16:02:24,(ABAQUSLM),OUT:,parallel,kathirvelan@GWS-9,(4
1384,16:02:24,(ABAQUSLM),1684146719/0/6.19-1/0/64/8,37/8/sta_par/115164/kathirvelan/unknown/GWS-9,,
1385,16:34:46,(ABAQUSLM),1684148660/1/6.19-1/4/cae/72104/kathirvelan/unknown/GWS-9,,,
1386,16:34:46,(ABAQUSLM),IN:,cae,kathirvelan@GWS-9,(4
1387,16:34:46,(ABAQUSLM),IN:,abaqus,kathirvelan@GWS-9,(4
1388,17:19:19,(ABAQUSLM),1684151333/1/6.19-1/8/sta_par/115164/kathirvelan/unknown/GWS-9,,,
1389,17:19:19,(ABAQUSLM),IN:,standard,kathirvelan@GWS-9,(8
1390,17:19:19,(ABAQUSLM),IN:,abaqus,kathirvelan@GWS-9,(8
1391,17:19:19,(ABAQUSLM),IN:,parallel,kathirvelan@GWS-9,(4
1392,17:22:27,(ABAQUSLM),OUT:,abaqus,rnikhil@hn1.hpc.igcar.in,(4
1393,17:22:27,(ABAQUSLM),OUT:,cae,rnikhil@hn1.hpc.igcar.in,(4
1394,17:22:27,(ABAQUSLM),1684157752/0/6.13-3/0/0/0/1/cae/24430/rnikhil/unknown/hn1.hpc.igcar.in,,,
1395,17:25:37,(ABAQUSLM),IN:,abaqus,rnikhil@hn1.hpc.igcar.in,(4
1396,17:25:37,(ABAQUSLM),IN:,cae,rnikhil@hn1.hpc.igcar.in,(4
1397,17:44:23,(ABAQUSLM),OUT:,abaqus,kulbir@node350.igcar.gov.in,(34
1398,17:44:23,(ABAQUSLM),OUT:,standard,kulbir@node350.igcar.gov.in,(34
1399,17:44:23,(ABAQUSLM),OUT:,parallel,kulbir@node350.igcar.gov.in,(96
1400,17:44:23,(ABAQUSLM),1684156317/0/6.17-1/0/64/34,59/34/sta_par/12989/kulbir/unknown/node350.igcar.gov.in,,
1401,18:31:08,(ABAQUSLM),TIMESTAMP,5/15/2023,,
1402,18:49:27,(lmgrd),TIMESTAMP,5/15/2023,,
1403,0:36:12,(ABAQUSLM),TIMESTAMP,5/16/2023,,
1404,0:49:27,(lmgrd),TIMESTAMP,5/16/2023,,
1405,6:41:16,(ABAQUSLM),TIMESTAMP,5/16/2023,,
1406,6:49:27,(lmgrd),TIMESTAMP,5/16/2023,,
1407,12:14:55,(ABAQUSLM),DENIED:,abaqus,rnikhil@cn7.hpc.igcar.in,(19
1408,12:14:55,(ABAQUSLM),DENIED:,standard,rnikhil@cn7.hpc.igcar.in,(19
1409,12:14:55,(ABAQUSLM),QUEUED:,abaqus,rnikhil@cn7.hpc.igcar.in,(19
1410,12:14:55,(ABAQUSLM),OUT:,standard,rnikhil@cn7.hpc.igcar.in,(19
1411,12:28:18,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(34
1412,12:28:18,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(34
1413,12:28:18,(ABAQUSLM),QUEUED:,abaqus,kulbir@node354.igcar.gov.in,(34
1414,12:28:18,(ABAQUSLM),QUEUED:,standard,kulbir@node354.igcar.gov.in,(34
1415,12:43:48,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(34
1416,12:43:48,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(34
1417,12:46:16,(ABAQUSLM),TIMESTAMP,5/16/2023,,
1418,12:49:27,(lmgrd),TIMESTAMP,5/16/2023,,
1419,12:59:18,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(34
1420,12:59:18,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(34
1421,13:13:11,(ABAQUSLM),DEQUEUED:,abaqus,kulbir@node354.igcar.gov.in,(34
1422,13:13:11,(ABAQUSLM),DEQUEUED:,standard,kulbir@node354.igcar.gov.in,(34
1423,13:13:47,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(34
1424,13:13:47,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(34
1425,13:13:47,(ABAQUSLM),QUEUED:,abaqus,kulbir@node354.igcar.gov.in,(34
1426,13:13:47,(ABAQUSLM),QUEUED:,standard,kulbir@node354.igcar.gov.in,(34
1427,13:29:17,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(34
1428,13:29:17,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(34
1429,13:44:47,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(34
1430,13:44:47,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(34
1431,14:00:17,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(34
1432,14:00:17,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(34
1433,14:15:47,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(34
1434,14:15:47,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(34
1435,14:31:17,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(34
1436,14:31:17,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(34
1437,14:46:47,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(34
1438,14:46:47,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(34
1439,15:02:17,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(34
1440,15:02:17,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(34
1441,15:17:47,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(34
1442,15:17:47,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(34
1443,15:33:17,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(34
1444,15:33:17,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(34
1445,15:48:47,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(34
1446,15:48:47,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(34
1447,16:04:17,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(34
1448,16:04:17,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(34
1449,16:19:47,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(34
1450,16:19:47,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(34
1451,16:26:43,(ABAQUSLM),DENIED:,abaqus,kathirvelan@GWS-9,(4
1452,16:26:43,(ABAQUSLM),DENIED:,cae,kathirvelan@GWS-9,(Users
1453,16:35:17,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(34
1454,16:35:17,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(34
1455,16:50:47,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(34
1456,16:50:47,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(34
1457,16:55:12,(ABAQUSLM),DEQUEUED:,abaqus,kulbir@node354.igcar.gov.in,(34
1458,16:55:12,(ABAQUSLM),DEQUEUED:,standard,kulbir@node354.igcar.gov.in,(34
1459,16:55:29,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1460,16:55:29,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1461,16:55:29,(ABAQUSLM),QUEUED:,abaqus,kulbir@node354.igcar.gov.in,(30
1462,16:55:29,(ABAQUSLM),QUEUED:,standard,kulbir@node354.igcar.gov.in,(30
1463,17:10:59,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1464,17:10:59,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1465,17:26:29,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1466,17:26:29,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1467,17:41:59,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1468,17:41:59,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1469,17:57:28,(ABAQUSLM),DEQUEUED:,abaqus,rnikhil@cn7.hpc.igcar.in,(19
1470,17:57:28,(ABAQUSLM),IN:,standard,rnikhil@cn7.hpc.igcar.in,(19
1471,17:57:28,(ABAQUSLM),OUT:,standard,kulbir@node354.igcar.gov.in,(30
1472,17:57:29,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1473,17:57:29,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1474,18:12:59,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1475,18:12:59,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1476,18:28:29,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1477,18:28:29,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1478,18:43:59,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1479,18:43:59,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1480,18:49:27,(lmgrd),TIMESTAMP,5/16/2023,,
1481,18:51:17,(ABAQUSLM),TIMESTAMP,5/16/2023,,
1482,18:59:29,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1483,18:59:29,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1484,19:14:59,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1485,19:14:59,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1486,19:30:29,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1487,19:30:29,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1488,19:45:59,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1489,19:45:59,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1490,20:01:29,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1491,20:01:29,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1492,20:16:59,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1493,20:16:59,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1494,20:31:59,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1495,20:31:59,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1496,20:47:29,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1497,20:47:29,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1498,21:02:59,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1499,21:02:59,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1500,21:18:29,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1501,21:18:29,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1502,21:34:00,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1503,21:34:00,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1504,21:49:30,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1505,21:49:30,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1506,22:05:00,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1507,22:05:00,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1508,22:20:30,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1509,22:20:30,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1510,22:36:00,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1511,22:36:00,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1512,22:51:30,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1513,22:51:30,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1514,23:07:00,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1515,23:07:00,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1516,23:22:30,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1517,23:22:30,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1518,23:38:00,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1519,23:38:00,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1520,23:53:30,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1521,23:53:30,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1522,0:09:00,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1523,0:09:00,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1524,0:24:30,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
1525,0:24:30,(ABAQUSLM),DENIED:,standard,kulbir@node354.igcar.gov.in,(30
1526,0:40:00,(ABAQUSLM),DENIED:,abaqus,kulbir@node354.igcar.gov.in,(30
